id,headword,display_spelling,frequency_rank,human_review
f2847fb1-325a-5272-b10e-66557b17ac71,speed,speed,1245,false
210780a8-2799-578d-b8ab-7333b1aea919,unusual,unusual,2152,false
bb2d81a8-8cc1-5298-83cb-ab6945420328,program,program,1660,false
a87598d2-9039-54c8-8a53-207a9b796f13,cover,cover,525,false
053894d0-1993-5063-a07e-f17d0d1a20de,pull,pull,718,false
3b20ad4f-a610-5285-97d3-f5eff2d54ae0,guy,guy,2409,false
c998fbe4-4d66-5ea5-8268-13b6b8336124,heat,heat,1699,false
4ca4f0c8-9969-5c5b-be26-ee1802304913,hurricane,hurricane,7263,false
a24034ca-3b08-50c6-8683-09a6aa98b36c,mild,mild,3774,false
4490546b-a078-5b1c-9f1c-f9f0a51a8978,exercise,exercise,1233,false
c7244503-fa27-59cd-80dc-66e116b78374,sport,sport,1122,false
bd8f3d46-4db8-51da-b84b-a0609badab11,team,team,427,false
8ac2edca-b9bc-5f14-a9e1-7d12d5755ffc,festival,festival,2395,false
3a6a1740-84ed-5e15-a2f5-312ab2023bf7,vacation,vacation,9542,false
6ef70036-8cba-5f26-8637-3115ff6378c9,player,player,732,false
3f69b236-0de0-58d2-bb73-57f6b805b98f,party,party,166,false
0fa0ab15-06aa-5010-a2f9-13d858ce3f21,movie,movie,2856,false
61b93c50-c049-5c18-a4af-565f397021d6,music,music,667,false
188f8cd3-7880-5d81-b2cc-9175e1faee81,tourist,tourist,2425,false
959ef192-6428-5144-bfd5-97c2a5f5f8e5,especially,especially,570,false
930ac336-6a74-53b5-8f1f-f3f27f2fe9c1,following,following,748,false
43d930d6-2476-531a-957c-2384396782c2,likely,likely,422,false
3d2962d5-f281-5300-a032-c242905556d1,publish,publish,828,false
6deb52c3-567c-5b15-bc26-bd56f6996e89,rather,rather,460,false
e671db01-d6cc-59cc-b092-6ef797c59835,reach,reach,404,false
c078646d-f378-5c6c-8be5-676c909af498,state,state,194,false
e4d058a7-522e-5234-a797-673c25249a17,whole,whole,452,false
dada6d2c-bbfa-5062-89f1-a68745e6add2,ankle,ankle,4387,false
a5f201fe-b5b9-51d0-b280-a90d683c43c0,electrical,electrical,3190,false
dfee7b63-c672-55f2-a933-413a55b0e6ee,ending,ending,5246,false
a26b7a4b-9861-5de2-aad4-300e49cffbeb,flu,flu,8041,false
17805569-8f44-5901-b3ca-0b3d87e60705,headache,headache,5005,false
e7a31277-2f09-59e6-8ac2-db14960a6cfd,penny,penny,4306,false
4b1e8c33-2a22-5a86-bfca-fdd4ce8bad03,petrol,petrol,3100,false
4a0700c7-cd98-54ab-a89b-4a32922b064c,cinema,cinema,3322,false
37d768e2-9e08-5a41-b213-bef945d48398,hobby,hobby,6000,false
963217c3-07ac-51bb-a618-075e5e9f0350,win,win,388,false
ba4476ae-b5a5-5966-a9c8-ec007362eeb3,climb,climb,1646,false
114284b9-0984-5239-ad9a-3a6edabd522d,pool,pool,1678,false
b7aaa8e4-2163-5400-892a-26b7e16444f4,singer,singer,3552,false
3ce91b0e-c6c8-5bf1-b000-da335d7206dd,run,run,208,false
a568f9b5-440f-5280-8016-3118c7fa7a86,sing,sing,1509,false
08b550a7-a697-57a6-ae38-673238dcb0aa,tablet,tablet,4781,false
2033c995-fe53-5f4c-a29a-014ea760d53c,thief,thief,3965,false
2d8c6bc7-8696-57d7-9b51-2fda6491f2c2,king,king,612,false
22186bc0-14d1-5210-8c43-d70b912816ee,separate,separate,1256,false
44623ac6-631b-5988-8dba-35bd6377efdb,copy,copy,1175,false
9568bac6-fa81-58a7-8f24-9e8674f939fb,empty,empty,1735,false
b8e08aa9-8014-50d9-92c3-224328c2ccb2,fit,fit,1046,false
48ee6e13-1587-5a0f-b8b6-e91da703f631,mine,mine,1972,false
ca810a84-b418-5f93-9217-1d2420f038b2,smoke,smoke,2750,false
3333fcfd-afeb-5451-b6ef-776935d7c358,destroy,destroy,1521,false
184b1ee2-41b6-5e7f-9813-609115f0c6cd,explanation,explanation,1492,false
7e8640cd-3f08-50f0-95f6-e5653a4e3c6d,expression,expression,1139,false
1db0da65-4d07-5edc-8442-a261ce3bf4fe,leader,leader,604,false
64d81c1b-e03e-5f82-bd4d-e839f093c960,brilliant,brilliant,2429,false
de87157c-cbf1-5abb-9f86-4c1a7761261d,gold,gold,1278,false
b51443ae-f016-5e98-866c-c80d927467e1,luck,luck,2598,false
3df8b474-7681-5456-a19c-8e4a52668b1e,score,score,1818,false
eb6c712a-cf87-5c60-954e-e8609e667929,beat,beat,1207,false
32d5dcec-3ac3-5020-8b1f-9fda7967f272,catch,catch,681,false
96fd95a6-7b7b-5382-a185-879be722b8c1,throw,throw,868,false
57c5e320-2361-5d11-93af-cd45cce94f2d,suggest,suggest,314,false
10cd0f74-75b1-5961-a4a4-5ceb294c10a6,cross,cross,1352,false
1d5fa34b-b874-5860-8aa1-d0a860228adb,hide,hide,1486,false
311e2f0b-a852-55c4-9314-d02c06f0f080,enter,enter,706,false
39da8d61-d5bb-5c75-95ff-4422e81aea64,finally,finally,771,false
1c24ffd1-7b1e-54c6-8f9c-cc6e86c18b93,huge,huge,1230,false
11835a64-48f7-5f56-b7aa-662a8479a629,less,less,379,false
b8d59f8f-529b-5405-b2ad-667a81031c58,completely,completely,1163,false
a4939f57-50a4-55e3-ae88-7a4e2da68003,extremely,extremely,1388,false
2ca52081-01e6-5d29-b7d9-16f4d5e7ba59,secondly,secondly,2787,false
b77a1e2d-6ba0-5a6a-95d0-49d3b8e772b7,hold,hold,178,false
f10a15a6-b0fb-5194-ae44-07c97544a145,bean,bean,3782,false
b6ee3803-024c-5ba7-b689-80db80046bba,complain,complain,2033,false
08fb64ae-33b7-50c1-bb67-e181aadab13a,crazy,crazy,3837,false
c032cd01-ebc0-564d-82a5-f840ab97985c,drawing,drawing,1892,false
5e8ba41b-3487-5c11-a6ba-938cca8b44b0,excellent,excellent,1416,false
b87cbc0c-20d6-5156-b60c-8c429c39fd79,fair,fair,1150,false
1d043159-31f1-54bb-919c-27eb7e800ed3,winner,winner,1790,false
3b72118d-e2ce-549a-93c9-7366ffe1a639,theater,theater,39534,false
bdfcb30f-1f06-5a3b-b4c8-a096ac9da0cb,traveler,traveler,3795,false
0b9d93b3-1216-5afe-8b49-dc581cb01f02,drama,drama,2308,false
75b0d1cf-3ac9-5916-961c-7cb7e35f6e57,musical,musical,2771,false
d33721bb-5cfa-505c-be79-5f5c27c15586,celebrity,celebrity,6973,false
ea7cb3a1-5647-52eb-8ae0-f6576aef953c,entertainment,entertainment,3187,false
615be390-dccc-511a-b7ae-9ac9a140f2fa,champion,champion,1938,false
44d6bdf0-92c5-53b7-9ffb-544a1d6d822c,hunt,hunt,4330,false
4d493059-6226-559d-8895-371ae7309909,shoot,shoot,1257,false
32875605-6f7d-5df8-81e1-7dd9d876e84d,captain,captain,1680,false
4fc5c4da-a248-5c9f-8e2e-ffc2a6c6d5bd,local,local,191,false
16eb56bf-4fbe-5704-bb16-9e214859e78c,traffic,traffic,1423,false
94c3e68d-3813-5c3f-aa2a-0ed3cbb3c8db,road,road,284,false
39e1f71d-62d4-57a6-836b-23e9da472d2a,airport,airport,2541,false
b38e8c93-b649-540c-bd63-2e17f7d3aeb6,bus,bus,1399,false
c4ef1b07-7eaf-5b63-b3bb-86ac3f5b8515,around,around,397,false
84c0c9a3-fd57-541d-b9c7-9f2158543125,feed,feed,1412,false
4bbb2c0d-4893-514d-abca-c5643c2c845d,helpful,helpful,2582,false
44dccc04-7e6e-573b-a947-6961910556f0,prison,prison,1307,false
030d3baf-0e0d-5192-9417-2ea40d547f36,search,search,1690,false
c5ccdbd9-5635-5c23-ac0b-04d0ff62149a,secret,secret,2375,false
6483e7b3-5b20-58b7-b1bb-9917a48e5539,storm,storm,2871,false
cf14e605-a680-53a1-ba0e-54f250541509,succeed,succeed,1741,false
d680d39b-0b21-5009-915f-e2e96603f7b7,ground,ground,455,false
7c5f4449-b45c-58f8-88ce-c394ab29f2e5,heart,heart,654,false
9c9c9607-a7a6-5327-83ce-6dbf3ffa6d10,immediately,immediately,974,false
fde5ff39-3596-5a55-b22e-e0ddfa51de1a,manager,manager,508,false
32d49228-081c-54b5-b207-ed6797a71b73,mind,mind,385,false
9906362c-59c6-5290-8956-22210c7890b7,pass,pass,480,false
d8ec1cbd-d853-5675-afc0-78e823652414,pick,pick,664,false
b214f2d5-5c1b-5cdb-8591-9f8ed94de5fa,seat,seat,912,false
8ef2b488-2524-5e06-8895-71ee45e07ff2,secretary,secretary,613,false
2c03ecbb-f956-508b-8615-6bf3d236be2d,united,united,873,false
6f0009f3-35ee-535c-b9cc-191ce79a7f3c,designer,designer,2766,false
7f1fb0e0-c97a-516a-9d03-6264bb01a605,exactly,exactly,924,false
dafc6246-4f3e-5fa1-b50e-e4be2ea21955,advertisement,advertisement,3277,false
0ab1797e-b024-541a-a74d-06c49ac33d57,car,car,247,false
ef9648bd-1f51-53a8-91d2-13eb243bc6ec,ride,ride,1796,false
6faf644a-30a2-56e4-9e1e-d6d5403ce375,public,public,319,false
b3fac422-d127-5d91-bf2b-602ff4c80998,curly,curly,10308,false
46ee151c-e627-543b-910b-ad52c6cbe8c8,advertising,advertising,2180,false
7be976ae-6639-5011-b120-f382f4668e0a,definitely,definitely,2589,false
e90d0454-d18b-5ec3-a613-091279cad8a1,double,double,1640,false
8fdff78b-ed7b-5dd5-8c15-2394d19b2b99,factory,factory,1505,false
60f11e5a-0032-5a13-abd5-91316484ae1d,fishing,fishing,2594,false
4e8d8ce4-0073-5b34-8aff-484c66cf101d,grass,grass,2003,false
d1030c77-1e91-576b-b1b3-26eb2e6f4594,guest,guest,1649,false
ca40b707-1b64-5d8f-8166-55221408a467,lake,lake,1812,false
4da39d42-3e10-5dd0-a065-a047d5df5575,mail,mail,2485,false
fd77a960-7e42-5f2d-a9c6-da131c055be2,palace,palace,1935,false
35e5789f-c322-59a6-b035-24cd22e693ae,parking,parking,4375,false
e5744fef-6865-50ac-8a3b-147a129bfca1,railway,railway,1099,false
6776dd95-304b-5ea9-86d7-ab11c887c325,suggestion,suggestion,1775,false
4fb143af-c7e6-50bc-920d-579b831d5871,surprise,surprise,1807,false
46f67140-da09-5924-979d-c79bcd1b62a8,low,low,318,false
bfc6d11b-ca2e-59f1-9322-8ae19459b3cc,pack,pack,2523,false
46deaeb0-304d-5fe7-ad1e-cee5189f9349,easily,easily,1004,false
14ad6076-3c74-54a6-869f-4ace13f08e56,pilot,pilot,2085,false
0196b518-0ace-5c37-81f3-890794761476,express,express,839,false
ac6357c2-96f6-520e-9eb5-cdc3a55e8f27,bridge,bridge,1434,false
7496e9b9-5925-5335-ab24-b87448804058,passenger,passenger,2001,false
4db59ed0-6463-5ddd-9d68-e2df7f13cc3e,correctly,correctly,3624,false
2e5ddf71-9d5c-5c96-a96c-91939698e758,fail,fail,616,false
0ecc5919-374b-5b58-94d8-b4b384a9d00e,matter,matter,370,false
729e36bf-85b7-5b92-8eb5-1c59da4d456f,middle,middle,1360,false
de6c7606-8731-56c9-890d-68630b446e11,continue,continue,323,false
031c32e3-bfae-5dfc-a529-7c963bcacb5a,dream,dream,1513,false
76d84c25-bcd4-593f-9cc1-446e234a8964,driving,driving,4514,false
e8ff7d2b-f371-510e-865d-d5a651f4dd6a,drug,drug,963,false
9f2012dd-05b6-5f2d-84fa-8b6bb613f32b,farming,farming,3291,false
972f1d07-e523-5258-8af4-f2ffa784d116,fight,fight,917,false
30865278-7db4-5b1b-babb-5ceffbce391b,gun,gun,1706,false
baa7bc0b-d6fb-5b7f-9550-0ed4c3013820,manage,manage,752,false
b39ad9f5-c5d7-505d-8c38-5c283cec9a6d,motorcycle,motorcycle,9757,false
13fbcade-5654-5d46-86d1-9a89d912c294,sailing,sailing,5717,false
15d26317-3b01-5889-8e4e-bfa4eebcf05d,skiing,skiing,9053,false
7683f2f2-b435-5f88-974b-677871205e3a,smoking,smoking,5035,false
698b85eb-54d0-5648-879d-924ff639a653,step,step,720,false
b22ba36b-c2da-5552-9169-b078a44862fe,washing,washing,4128,false
bfc6e479-b1c1-570c-97c2-12ac9ad337b1,exact,exact,3270,false
fcdfaa90-aa4e-5bcd-a6f7-cb877c502d6b,button,button,2977,false
0a3202a0-e399-50ea-b3b9-5fe9951ccfb4,coast,coast,1854,false
6c035a95-c994-53dc-9044-041f9301e143,collect,collect,1222,false
06df3d5a-405c-58ee-bb09-62f905ca8c70,truck,truck,3631,false
64ed24a0-fb42-5be1-aef8-84d843e33a1c,van,van,3028,false
cc4153ca-4c50-5408-a026-50bbfca19ea8,transport,transport,1202,false
2d855212-476f-576a-ade5-6d16574ccdb5,route,route,1246,false
8eb649c6-3234-591e-a511-2170a6284d58,underground,underground,5281,false
c113389d-413f-597a-a936-35a7710da235,port,port,2165,false
a59948ab-6718-5096-baaa-8fdecc5b95dd,most,most,153,false
ac385190-c5fc-5ce2-9938-38b468610ab3,all,all,39,false
50cb0a41-7eef-5e7e-8bcc-3ca0c7abe89c,million,million,336,false
70421749-304d-54a9-812a-bb3685ff95a4,thousand,thousand,631,false
33d6e532-451a-5b20-a856-40c54b746e17,large,large,181,false
a6d313e5-0a3a-58bd-ad35-a92364a91c04,small,small,168,false
adec7675-df76-58e5-b9d5-f9826d58858b,six,six,293,false
1df3b86a-8447-5c7a-931b-c436204af38d,electric,electric,2469,false
d57b8cc7-5bf5-514f-b045-60374d074ce1,fan,fan,1905,false
4a2f6acf-19d0-5f9c-9372-57471e0395d6,finger,finger,1109,false
34af5b0f-d654-5e93-9736-fe1efe30b4fb,fresh,fresh,1368,false
b420e5aa-20b2-5a95-9b0c-f107e4e84007,hole,hole,1329,false
12d23069-8ab2-5f8e-82fc-bb11004d349c,knee,knee,1979,false
ab3a39f2-6e0c-5554-93ed-825f8a5f6929,owner,owner,1153,false
02a572e6-069f-5a5c-b16c-d9846d84d766,prize,prize,2125,false
88b21ae8-f1d3-57e5-8960-d186e35d4bb3,queen,queen,1223,false
03728152-0a06-52e7-ab68-d9ef5cea2a52,soft,soft,1436,false
2a8b7a1d-a82d-5177-b1b0-5a72cad3a9db,stair,stair,2863,false
64ebe4c6-f05a-5d85-a8bc-b518464640ec,stupid,stupid,2558,false
d89ce263-f648-553a-9813-d24ff7834742,suddenly,suddenly,854,false
b6851e88-5a9e-5687-9b68-87d5447ddee1,sock,sock,5063,false
b00b44ad-6e4c-57c7-9ebb-c07ff693d06e,chef,chef,6149,false
40b8aeaa-71f8-5946-a8fb-ab0c76907b21,differently,differently,4263,false
780a2b27-2e69-5a92-a7f4-1b2a0e5d9e1b,frog,frog,5747,false
2115df13-6137-53b2-abb8-4f5815f97141,greet,greet,3303,false
b52736e4-bae8-50ee-9a4f-06aea3bad525,die,die,443,false
74ff4d5d-4422-504a-8046-2bb30931c49b,how,how,90,false
c93db70e-9990-52ce-8a64-587f0e486d03,little,little,291,false
9abf9719-aa44-5d09-8213-d2ed2f91ecb0,much,much,164,false
adc06fff-d829-57e2-bbe2-ee0ee48ce5f8,nine,nine,737,false
72aced8f-64be-58a1-939c-7bca4c808fca,number,number,143,false
5de04505-d7fb-5e14-b275-a15279931c5a,twenty,twenty,605,false
42c3ae60-4706-5cb5-8197-77db79dfe7bc,twelve,twelve,1447,false
70463bad-4acd-504a-9e4c-5d3959bfc890,laughter,laughter,3321,false
4dc92700-69f6-57eb-bfb1-e7bb1baba857,lorry,lorry,3524,false
68227c80-b71c-5fdc-ab92-3f6f4d07aa36,maths,maths,5774,false
57e90cd8-5a90-520f-9eb0-8bc8376b16c3,missing,missing,4261,false
03095eb3-6606-5785-bf18-9d57e1c404ae,physics,physics,3720,false
cea9c4ef-4f2e-591c-a396-699389813464,pronounce,pronounce,4948,false
b2d643c8-838f-584e-9a69-5e1f9e66f1aa,ski,ski,6258,false
dd14b3a5-36b2-56aa-acd5-9e47b334cb42,soccer,soccer,4895,false
8a4cb91c-66e0-590d-941e-24c39ad8a137,worse,worse,6841,false
1c0f51cc-4784-5d73-9f18-62d195dc51cd,death,death,414,false
f62d52a6-bc4a-57b7-af62-1c3a55095898,kill,kill,635,false
6eaa0b0d-6045-5879-bc75-870b0f5df3f1,lady,lady,774,false
8f60b0fc-3f79-5d4c-95a7-1b89105503d2,slowly,slowly,1240,false
7b675d81-8b09-5618-ab7d-4d030cf44edb,surprising,surprising,2416,false
51bd3159-fab6-5b16-9c34-c386c5f1c09c,smell,smell,2651,false
20883db6-f270-5702-be97-f8f1a30bcdb2,soldier,soldier,1731,false
565e804e-675f-5996-8909-e34a38e66cf9,straight,straight,1598,false
5c6b7053-f335-5d42-bf44-28aad25fce88,stamp,stamp,3923,false
fcca9b63-0785-5095-a823-210b5dd820f6,rate,rate,297,false
474b6e59-ff9d-572c-a17a-ab333b6f9624,crowd,crowd,1686,false
b07d783a-ad1d-5196-92a6-fda4737f5fde,count,count,1830,false
32bceac2-fcff-5222-a718-a8c3f93d403d,airline,airline,3554,false
5419bc77-2103-5cd5-a998-327ec7a9f87d,gas,gas,1205,false
f5265865-cf8a-5b34-95d9-f4488e272dc3,joke,joke,2533,false
55b84a31-08c1-56b1-b776-38593888a7bc,lucky,lucky,2137,false
0597443a-a865-5544-a619-38b841972262,marry,marry,1217,false
64b8f07f-81c8-5a9e-a56a-95334b7753b9,print,print,2432,false
ae6d6dcf-7cfc-5bc5-aa22-e2fda5265f37,fortunately,fortunately,4081,false
ad4234b5-6544-59c1-b392-2a6a93114929,runner,runner,4368,false
3ba5bee4-087d-5718-8126-44c763f281d3,sadly,sadly,3665,false
8d551ea5-22c3-5014-b504-f53c43f4dcad,worst,worst,13770,false
314cea91-e5e2-505d-90e6-8f8d6730102b,asleep,asleep,3043,false
845d79c2-0c84-541e-be37-f2025a6325a1,biscuit,biscuit,4203,false
6f7e148a-0aee-518b-85a7-cb4162f87cba,bit,bit,585,false
4475d863-cc05-5c8d-90d9-13bf86b73cc6,forward,forward,734,false
bf0be218-40e4-5489-a47c-249380008179,loud,loud,3207,false
58df4b05-ee8d-59f2-9af7-ca757a83b3fd,broken,broken,2747,false
33acd1b7-cf8a-51cf-a00d-215ae6049476,pub,pub,1817,false
1bf7c127-8539-5f42-814c-e0e20032f953,based,based,,false
e463363d-e52e-5099-b3b1-18f1cd0594ef,jewellery,jewellery,4762,false
eea97307-2031-5748-a531-70fcad6895f8,printer,printer,3066,false
9ffd5406-28a1-59d5-93d9-5c9b6e5c73e4,able,able,295,false
0025c6fd-216c-5a00-9bbb-f279f6b416ad,billion,billion,1829,false
d8bb1c73-5075-5dba-bf09-e80e19413b61,amount,amount,584,false
2f6c9695-e4cd-5eaf-b0ea-7c90147f1e17,total,total,831,false
1300abdc-1912-5577-8d64-a0e1b804dbea,dress,dress,1673,false
37e3e5df-1a43-51c6-b133-1d2541535ef3,trousers,trousers,2969,false
d006bb42-1f9e-50ad-9fe5-d2fa508928f9,wear,wear,673,false
42b9eabe-eb73-52d4-8059-8635092f9b65,boot,boot,2176,false
6760d0c0-10d2-554c-afd0-e90c6d2eaf81,clothes,clothes,1315,false
ce4e6cb3-85fa-5a57-8214-719e28d7f63c,skirt,skirt,3590,false
9cf19994-498e-518f-8e3d-92a741131ed3,garlic,garlic,6745,false
d72b830a-2fac-5b4a-93af-be0234309b72,counselor,counselor,2973,false
15215758-91d8-5d97-bc89-bd855d137816,voter,voter,3263,false
ca278b53-cd7e-5c13-a42c-fcc71d02c1b9,honey,honey,5334,false
ce7008a3-ebca-5cbc-bb9a-8ad326866b19,lover,lover,2765,false
b526821d-2df9-5eaf-8ec0-43ad76afeaa1,duke,duke,2436,false
f0964c0f-6af7-5ec9-837c-fb17148df119,jack,jack,1652,false
8e59b880-4d56-511e-a146-bb8b15c379ec,jean,jean,2705,false
08328b62-19a3-57e4-a5a8-d605c9b2479c,amongst,amongst,1997,false
7f414d16-6c7e-5bf8-acd5-b4b169b5217f,choice,choice,725,false
13225c9b-a1b6-55a8-9035-88c254f99fba,original,original,918,false
2fb2a2e1-e6e4-5ec5-8458-e15829414e2e,involve,involve,419,false
5f4058c9-0ec4-5590-92fb-c84996c5171a,site,site,646,false
419be7ef-4a35-5f53-8ca0-3432686d2dfb,variety,variety,977,false
de652311-37f2-53ab-a879-c4b89d0d8635,novel,novel,2109,false
b1e4ee3e-7c62-5a0c-8a47-5a04552933b8,option,option,1086,false
845b3bba-73b1-509a-b4d2-666d8a9700a1,typical,typical,1850,false
8bac7ce2-eccb-5ad0-ad89-050877597ec1,avoid,avoid,835,false
2c979858-e8f0-5f55-b38c-25e0e76d8b63,context,context,1019,false
26d19f2f-068c-5243-b0cc-980b8dfeadca,individual,individual,738,false
b89868e3-7a63-5d8c-85cd-af83920ea72a,response,response,798,false
fefe5048-305c-5d57-93d6-660a5cde1fc0,shirt,shirt,2401,false
312570f9-20e9-5d70-9bea-90a0837226d5,shoe,shoe,1885,false
a96bd94e-b098-5541-a7af-ddedd3c56099,umbrella,umbrella,5549,false
865bd32d-49b1-5c99-89b8-a73251c75d8c,fashion,fashion,1852,false
f67226ef-f0f6-56e8-8781-b5a16888a415,jazz,jazz,5759,false
0911f9ea-d995-5d21-8b0e-9134b8b48ce2,uniform,uniform,3504,false
bf23fc76-318c-519f-8adf-154a20c798a1,clothing,clothing,3372,false
4f740e3b-6409-5852-af82-bba6317d65a7,average,average,1527,false
6d55f758-2aac-5170-a110-dac455b7d9ce,international,international,435,false
08f1b9f3-951b-5dd4-a34c-b50b67d080b7,national,national,232,false
c530a4ad-0e5a-5198-9f03-950e417af963,pattern,pattern,676,false
39fe1e6c-3c02-560c-9fec-66218172239f,region,region,713,false
bdc5274b-f1b6-5c4e-9f44-a23655bc6d52,series,series,699,false
d6059037-6515-5af3-a7b5-ad1d90e58c36,classical,classical,2562,false
56d812bf-279c-5f81-824f-ea735a832282,introduction,introduction,1379,false
56c63d48-791b-5172-917d-0e2e991216d5,link,link,1277,false
76100d20-fdfd-5c04-8bbe-9077ca469911,ordinary,ordinary,1387,false
80589816-d8d9-509d-b93f-40167b7ba17d,understanding,understanding,1260,false
59ce56f8-92a8-559f-92dc-fe51797209ae,traditional,traditional,1006,false
ee8f5c09-5b76-5972-9cc0-7a1a6d14fc64,figure,figure,325,false
5291785f-a4fc-5f0c-a5c4-6bade2cac9f9,enormous,enormous,2120,false
ecc7ac10-cfe6-5342-a2d5-207e816c8302,request,request,1821,false
43b7b711-e8fc-5ec2-8898-2a74508e84fe,power,power,225,false
4919b803-1251-5f95-aea7-7744519d59f9,architecture,architecture,2712,false
b2eea7c9-649a-5a85-99d5-66b7f31d2aa1,possession,possession,2337,false
5b4c60fd-f0b3-5ef0-b9c6-5373b4f5e822,remove,remove,866,false
5e2d4cb9-1339-5200-9cab-3dfc00ef4fc0,refer,refer,728,false
c669a7f2-f18d-5bc5-a4c6-0cf57c950853,pocket,pocket,1786,false
426f6f46-f428-5317-8894-866cf47d19fa,belt,belt,2870,false
0f59592e-6cff-5bd2-a0f1-ed2395cfc1f8,ring,ring,1305,false
744cdcc7-5a60-54f9-90da-bd9231070ca4,jewelry,jewelry,4187,false
09a1993c-22c0-5e39-b235-d250ef0e8462,necklace,necklace,10178,false
30dc8ddf-1a70-502d-a035-0e50e320bea5,replace,replace,894,false
c8d0bf52-53fc-5f1e-a392-cf1eaf54cb54,respond,respond,1313,false
45928298-4048-5fe8-ae59-dde9c5784bdd,actually,actually,354,false
1f34f4f8-ada1-592b-995f-f30a9109e69f,case,case,139,false
cdc9b898-f4bf-508f-869c-266a83b2ab7b,attractive,attractive,1781,false
345c6248-f79e-5b73-ad92-29e2bc91b148,officer,officer,556,false
54425591-8c8e-5e7c-bbf4-28f44d6eaf1d,incredible,incredible,4939,false
d90b352a-c6de-5998-8e98-87d42532eda6,ancient,ancient,1841,false
dc7de211-a3f3-510e-887c-dea8f00b7bf3,criminal,criminal,2063,false
8f66abfd-eaba-5bcd-a7cb-c9d39c2b3b48,hero,hero,2477,false
a6aa9523-8ae6-5e1b-b22e-470a00c8ca0e,movement,movement,564,false
28522bbe-a429-5dd9-ae5d-653614b1d77e,particular,particular,431,false
9562c5df-a081-5ad1-92a8-45ff5fd0b2d6,jam,jam,5571,false
fa940431-6b84-5f9c-93d6-bc7f88b7cd45,army,army,818,false
37d27ead-8938-53e0-a65f-f08daeed3308,bear,bear,1065,false
436283ba-3aa9-5bb7-a26b-816da2b811e6,organize,organize,2507,false
a41e9c22-ee20-5ce0-8d6b-4808b217e771,possibility,possibility,1030,false
38e98da9-6d57-5caa-9809-d2dec652c51b,arrangement,arrangement,1092,false
20d894ca-3431-5225-9fd6-5c7dc4bacfe0,refuse,refuse,936,false
472882f8-0d9b-5a13-ad4d-637c5b7013ff,scene,scene,1112,false
ec2db987-1ce9-5075-87bc-168b174661c3,certain,certain,440,false
1a678746-3c8c-5901-8215-45637f22c5bd,sleeve,sleeve,4169,false
ea06d527-495e-5097-862e-f4d512ce7f48,napkin,napkin,12892,false
c28455e1-13e4-5644-99bc-fa58a3c6a60e,fiction,fiction,3431,false
ca8e5d92-8aa2-5ac4-a11c-faa76f46b43a,mostly,mostly,2234,false
9e400bf7-2aca-5810-ab65-3363784cbbbd,permission,permission,2468,false
56ff8cac-460f-5a75-a6bb-a8681e01d1e6,tip,tip,2631,false
e0320499-aae6-5f6f-b4c6-2222b66f36a6,unfortunately,unfortunately,1910,false
784f6c34-b80e-5e42-8c45-c4abb279d76a,clearly,clearly,650,false
10b1c6ab-3592-54cb-926f-9b5330013149,necessary,necessary,555,false
70413c12-1db5-5278-85f6-e3ead9c8958e,arrange,arrange,1324,false
24b6f574-f56e-5ab2-a855-1c562a7d6c09,war,war,304,false
17bf2fef-a27c-53bd-a157-5c4815e1665d,manner,manner,1366,false
8c0ff646-fd00-5efd-af83-4ae2507e0a5c,informal,informal,3120,false
444fc3a2-0fdb-555f-b002-12cb60827a36,certainly,certainly,540,false
05018aa1-ec38-5e80-a92f-da00b86e3cdc,neither,neither,1721,false
8961190a-ded5-5e15-b52a-ef9bcdd95488,current,current,755,false
91db633b-5d9b-5344-97f6-9d5f124a9c5a,contact,contact,1196,false
58ae71bc-3c10-55f8-9c93-0cef3aaca0f8,exchange,exchange,1084,false
0782d27c-8958-5c30-a6f5-cb0a35c1534b,location,location,1705,false
81faf765-4286-5b68-bc27-536e42beb385,layer,layer,2248,false
11c72f09-6023-5067-a901-a60154c62fe3,package,package,1336,false
70612683-4ec8-5288-b9af-c5c650a99503,roll,roll,1856,false
e1b324bc-c8d8-50b4-9fc5-d354b1113c52,sink,sink,2585,false
5ff9bd2a-5685-547f-867c-af48370fe280,cloth,cloth,3307,false
0711b709-1865-53ff-9d30-d5546228897e,cap,cap,2955,false
fe3d4de2-2f3d-5c40-a0f6-1bb5c41322ee,leather,leather,2976,false
6cae246a-ee23-5ace-af15-02a30f080081,costume,costume,5080,false
f719d626-95f0-518b-8786-d9c95895b0f7,wool,wool,3791,false
